policy_id,customer_id,policy_type,premium,coverage_amount,deductible,policy_start_date,policy_end_date,policy_status,first_name,last_name,age,gender,marital_status,region,income,credit_score,employment_status,engagement_score,mobile_app_logins,response_time_minutes,risk_zone,past_claim_count,past_claim_amount_total,max_severity,last_claim_date,days_since_last_claim,driving_score,bmi,smoker_flag,property_risk_index,raw_text,sentiment_score,will_file_claim
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,83226.08043005885,719,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,78.62290570391157,24.21949384312523,0,4,Theft incident reported in neighborhood,0.011521944385525174,1
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,120330.62383778012,677,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,71.13008054159538,24.205621478578458,0,2,Car vandalized overnight,-0.03280208699044883,0
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,67236.35403444663,643,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,75.20642739548269,28.451773629396204,0,2,Windshield cracked by falling debris,0.07370233000730506,1
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,136251.8966072674,773,Employed,88,25,20,1,0,0.0,1.0,,9999.0,90.09641452242468,15.520318532053214,0,1,Minor accident but resolved quickly,0.20824606829105163,1
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,85222.91829261699,707,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,66.43257894033111,16.650493004921803,0,2,Water leak caused interior damage,0.039712279550048364,0
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,76108.726317435,630,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,61.24142104562487,23.626274824554166,0,5,Severe collision with significant damage,0.3537069206799201,1
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,97126.78633531701,758,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,86.70412564593605,20.923013277993455,0,2,Car vandalized overnight,0.026957205897507514,1
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,63623.55044596201,624,Student,55,8,200,3,0,0.0,1.0,,9999.0,72.9544580084532,28.885483995571644,0,4,Water leak caused interior damage,0.048918496888488594,0
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,77310.12860251794,745,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,68.286681509061,21.551855546872734,0,4,Severe collision with significant damage,0.31384015491394285,0
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,107379.56093123626,670,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,77.93427803324886,18.526177791988253,1,4,"Small scratch, almost no damage",-0.16527441191507514,1
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,86781.59529764696,679,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,74.53860739131102,24.21949384312523,0,4,Theft incident reported in neighborhood,-0.08696938055778976,1
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,120056.84755526479,705,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,74.02291375910038,24.205621478578458,0,2,Car vandalized overnight,0.035230290985453765,0
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,77106.60650559535,632,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,78.04422608753298,28.451773629396204,0,2,Windshield cracked by falling debris,0.07266411531262346,1
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,128482.78955778299,783,Employed,88,25,20,1,0,0.0,1.0,,9999.0,82.5514672530288,15.520318532053214,0,1,Minor accident but resolved quickly,0.13601349346531513,1
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,90439.41178781897,687,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,65.43224534258472,16.650493004921803,0,2,Water leak caused interior damage,-0.007523219991153671,1
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,79518.59793988949,659,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,73.721773265703,23.626274824554166,0,5,Severe collision with significant damage,0.4083830396323462,0
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,97686.7443082908,808,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,86.27265128573214,20.923013277993455,0,2,Car vandalized overnight,0.0925940945966936,0
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,56357.76862104048,612,Student,55,8,200,3,0,0.0,1.0,,9999.0,80.31010190486623,28.885483995571644,0,4,Water leak caused interior damage,-0.014053381897068307,0
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,76516.54140941468,729,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,67.34181386683913,21.551855546872734,0,4,Severe collision with significant damage,0.33595224040670274,1
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,103552.15528139967,686,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,78.87051446125135,18.526177791988253,1,4,"Small scratch, almost no damage",-0.2711887727803996,0
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,90398.81850924279,731,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,85.75840903196719,24.21949384312523,0,4,Theft incident reported in neighborhood,-0.07762569961431103,1
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,118681.53063277436,698,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,63.63561535825271,24.205621478578458,0,2,Car vandalized overnight,0.04488789493575779,1
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,66207.89144079908,665,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,73.4664101350771,28.451773629396204,0,2,Windshield cracked by falling debris,-0.02570415263569298,1
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,126503.6077026793,771,Employed,88,25,20,1,0,0.0,1.0,,9999.0,83.63734048848777,15.520318532053214,0,1,Minor accident but resolved quickly,0.1312497089633889,0
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,84265.16571015246,715,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,66.00648581925242,16.650493004921803,0,2,Water leak caused interior damage,0.045481056570950314,0
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,80861.55902207637,632,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,71.58786606933964,23.626274824554166,0,5,Severe collision with significant damage,0.35615448377950754,1
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,101212.42266440231,755,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,84.82361546690267,20.923013277993455,0,2,Car vandalized overnight,0.03795451976941985,0
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,64666.00331970042,610,Student,55,8,200,3,0,0.0,1.0,,9999.0,83.66265877361066,28.885483995571644,0,4,Water leak caused interior damage,-0.05190442519081434,0
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,84159.96975931933,717,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,64.50681404849153,21.551855546872734,0,4,Severe collision with significant damage,0.4229359714161999,0
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,105997.51887770824,707,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,72.07473375018789,18.526177791988253,1,4,"Small scratch, almost no damage",-0.23290474893672647,1
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,94719.39091461587,708,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,68.95509000986337,24.21949384312523,0,4,Theft incident reported in neighborhood,-0.004428951540983411,1
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,127798.93038240491,695,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,62.23054641070848,24.205621478578458,0,2,Car vandalized overnight,0.006544674397189785,0
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,65744.93423150785,641,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,75.10884882427261,28.451773629396204,0,2,Windshield cracked by falling debris,-0.06433806473263683,1
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,120727.17880256048,784,Employed,88,25,20,1,0,0.0,1.0,,9999.0,87.59975357392302,15.520318532053214,0,1,Minor accident but resolved quickly,0.14706670386401516,0
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,88573.87164022369,703,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,72.57441141024177,16.650493004921803,0,2,Water leak caused interior damage,-0.007083489267830193,1
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,75953.1850484858,622,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,70.38670936536279,23.626274824554166,0,5,Severe collision with significant damage,0.31202836947812185,1
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,97729.12386089723,777,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,85.59478877776749,20.923013277993455,0,2,Car vandalized overnight,-0.033553771345327194,0
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,59113.91161326113,607,Student,55,8,200,3,0,0.0,1.0,,9999.0,80.84387788332359,28.885483995571644,0,4,Water leak caused interior damage,-0.006462262897625907,1
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,76685.36785464882,734,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,70.97249244554955,21.551855546872734,0,4,Severe collision with significant damage,0.3446353907526079,0
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,113686.5388734154,684,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,84.00639020715172,18.526177791988253,1,4,"Small scratch, almost no damage",-0.37060569525252085,1
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,85254.53296147422,701,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,74.7029457899204,24.21949384312523,0,4,Theft incident reported in neighborhood,0.053819376980443305,1
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,123806.05625177182,706,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,72.17398210476578,24.205621478578458,0,2,Car vandalized overnight,-0.007104493754483271,1
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,72888.81338483175,661,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,83.33208392475962,28.451773629396204,0,2,Windshield cracked by falling debris,-0.11369751046182726,1
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,126302.70574365341,772,Employed,88,25,20,1,0,0.0,1.0,,9999.0,82.24807058418276,15.520318532053214,0,1,Minor accident but resolved quickly,0.24841481365063642,0
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,86917.91115666358,711,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,65.14053115468117,16.650493004921803,0,2,Water leak caused interior damage,0.06206961656565945,0
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,72503.88282543783,655,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,76.07043145430289,23.626274824554166,0,5,Severe collision with significant damage,0.35755089744658325,1
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,110285.48943875513,764,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,87.74640934560509,20.923013277993455,0,2,Car vandalized overnight,-0.04212487456833505,1
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,60596.0214676013,606,Student,55,8,200,3,0,0.0,1.0,,9999.0,67.49341129103053,28.885483995571644,0,4,Water leak caused interior damage,0.0201595605380261,1
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,83250.24238545226,733,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,63.88246012723369,21.551855546872734,0,4,Severe collision with significant damage,0.3851163407442071,1
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,102477.23292290195,684,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,81.00922251949503,18.526177791988253,1,4,"Small scratch, almost no damage",-0.22289550375998132,0
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,85572.86180999009,732,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,75.98661158333837,24.21949384312523,0,4,Theft incident reported in neighborhood,-0.04198101366275242,1
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,123913.17192846503,688,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,71.20228417314831,24.205621478578458,0,2,Car vandalized overnight,0.054888601048581655,1
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,71447.86034024063,639,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,81.52515044783124,28.451773629396204,0,2,Windshield cracked by falling debris,-0.02367310615877747,1
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,137493.5977556654,789,Employed,88,25,20,1,0,0.0,1.0,,9999.0,86.85660847116718,15.520318532053214,0,1,Minor accident but resolved quickly,0.17570495409944503,1
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,90052.0020259805,693,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,65.11258755766245,16.650493004921803,0,2,Water leak caused interior damage,-0.039846963022851206,1
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,75246.2744825018,670,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,67.80412042042693,23.626274824554166,0,5,Severe collision with significant damage,0.5074071992876743,0
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,93226.93530116085,793,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,89.66166947780823,20.923013277993455,0,2,Car vandalized overnight,0.03477616744826292,1
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,56397.868459251426,617,Student,55,8,200,3,0,0.0,1.0,,9999.0,79.4255240292228,28.885483995571644,0,4,Water leak caused interior damage,0.14421161382868233,0
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,80923.77582555266,736,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,64.74693345951044,21.551855546872734,0,4,Severe collision with significant damage,0.41638009881630234,0
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,107136.09677229518,695,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,73.51653598454863,18.526177791988253,1,4,"Small scratch, almost no damage",-0.2780732178434342,1
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,87755.35298813114,713,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,78.96171747645859,24.21949384312523,0,4,Theft incident reported in neighborhood,0.04146903967945981,1
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,121867.13020105945,694,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,70.73775617439765,24.205621478578458,0,2,Car vandalized overnight,0.04502889090966082,1
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,73469.48101888798,637,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,72.42822899066648,28.451773629396204,0,2,Windshield cracked by falling debris,0.018666207224888126,1
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,138833.01530461028,787,Employed,88,25,20,1,0,0.0,1.0,,9999.0,86.71970900855243,15.520318532053214,0,1,Minor accident but resolved quickly,0.17318629026826948,0
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,90909.04563653827,723,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,67.56247899347775,16.650493004921803,0,2,Water leak caused interior damage,0.03808635647038378,1
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,77991.92173624766,635,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,65.05310450750514,23.626274824554166,0,5,Severe collision with significant damage,0.32531594946171294,1
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,104020.40864919862,762,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,91.50004169643988,20.923013277993455,0,2,Car vandalized overnight,-0.05324292023649762,1
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,57970.25085636807,592,Student,55,8,200,3,0,0.0,1.0,,9999.0,78.94168659600636,28.885483995571644,0,4,Water leak caused interior damage,-0.03971084993072168,1
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,78682.6760067208,751,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,65.04259748660132,21.551855546872734,0,4,Severe collision with significant damage,0.3813771197185255,1
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,109612.69585042636,683,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,74.90788329309929,18.526177791988253,1,4,"Small scratch, almost no damage",-0.261158558573671,1
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,83097.8778233426,718,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,67.98769454249233,24.21949384312523,0,4,Theft incident reported in neighborhood,-0.048778528296147435,0
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,124062.74778025394,694,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,60.13943509969599,24.205621478578458,0,2,Car vandalized overnight,0.03876571052598235,1
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,65490.75783329079,654,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,80.13070064397643,28.451773629396204,0,2,Windshield cracked by falling debris,0.014152241006823989,0
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,140006.6058855993,791,Employed,88,25,20,1,0,0.0,1.0,,9999.0,89.34400658285388,15.520318532053214,0,1,Minor accident but resolved quickly,0.15011311623520937,1
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,88532.10720447847,705,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,68.9448083287243,16.650493004921803,0,2,Water leak caused interior damage,-0.012899465258696778,1
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,76889.58657135743,623,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,67.72824788486149,23.626274824554166,0,5,Severe collision with significant damage,0.35608859488172134,1
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,100665.66059505155,751,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,89.80882339958276,20.923013277993455,0,2,Car vandalized overnight,-0.042066558090448826,1
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,56096.08076683334,602,Student,55,8,200,3,0,0.0,1.0,,9999.0,83.08531024431007,28.885483995571644,0,4,Water leak caused interior damage,0.04668701462686689,0
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,79920.44108203684,716,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,66.14478485838623,21.551855546872734,0,4,Severe collision with significant damage,0.33982535591734064,0
